Timestamp (UTC),Net Grid Power (W),Phase A Voltage (V)
2026-07-19T03:23:36.801205Z,19422,246.0
2026-07-19T03:23:37.899270Z,19364,246.0
2026-07-19T03:23:38.985481Z,19454,246.1
2026-07-19T03:23:40.073325Z,19412,246.0
2026-07-19T03:23:41.175931Z,19494,245.9
2026-07-19T03:23:42.258825Z,19406,245.7
2026-07-19T03:23:43.344802Z,19365,245.8
2026-07-19T03:23:44.419746Z,19442,245.7
2026-07-19T03:23:45.500204Z,19381,245.8
2026-07-19T03:23:46.589279Z,19319,245.8
2026-07-19T03:23:47.707506Z,19303,245.8
2026-07-19T03:23:48.794503Z,19512,245.8
2026-07-19T03:23:49.880644Z,19707,245.9
2026-07-19T03:23:50.980162Z,19950,245.8
2026-07-19T03:23:52.065875Z,20190,245.8
2026-07-19T03:23:53.140413Z,20149,245.8
2026-07-19T03:23:54.240413Z,20334,245.7
2026-07-19T03:23:55.341874Z,20380,245.8
2026-07-19T03:23:56.472764Z,20430,245.8
2026-07-19T03:23:57.563768Z,20465,245.8
2026-07-19T03:23:58.665606Z,20581,245.8
2026-07-19T03:23:59.765438Z,20688,245.6
2026-07-19T03:24:00.850987Z,20933,245.6
2026-07-19T03:24:01.939299Z,20921,245.6
2026-07-19T03:24:03.024157Z,20965,245.6
2026-07-19T03:24:04.124121Z,21008,245.7
2026-07-19T03:24:05.213905Z,21087,245.6
2026-07-19T03:24:06.295150Z,21059,245.7
2026-07-19T03:24:07.384073Z,21304,245.7
2026-07-19T03:24:08.486121Z,21298,245.7
2026-07-19T03:24:09.573582Z,21124,245.9
2026-07-19T03:24:10.672373Z,21056,245.9
2026-07-19T03:24:11.745454Z,21058,245.7
2026-07-19T03:24:12.844551Z,21074,245.7
2026-07-19T03:24:13.931884Z,21055,245.7
2026-07-19T03:24:15.019951Z,21116,245.6
2026-07-19T03:24:16.121624Z,21111,245.8
2026-07-19T03:24:17.219969Z,21056,245.8
2026-07-19T03:24:18.307286Z,20901,245.6
2026-07-19T03:24:19.395192Z,20804,245.6
2026-07-19T03:24:20.492852Z,20723,245.7
2026-07-19T03:24:21.579824Z,20672,245.6
2026-07-19T03:24:22.669281Z,20574,245.7
2026-07-19T03:24:23.757159Z,20590,245.7
2026-07-19T03:24:24.853817Z,20540,245.6
2026-07-19T03:24:25.940697Z,20559,245.6
2026-07-19T03:24:27.027150Z,20611,245.6
2026-07-19T03:24:28.132107Z,20509,245.5
2026-07-19T03:24:29.230098Z,20285,245.7
2026-07-19T03:24:30.321072Z,20049,245.7
2026-07-19T03:24:31.423026Z,19931,245.7
2026-07-19T03:24:32.521940Z,19790,245.7
2026-07-19T03:24:33.627924Z,19635,245.7
2026-07-19T03:24:34.724399Z,19604,245.7
2026-07-19T03:24:35.811766Z,19638,245.7
2026-07-19T03:24:36.901177Z,19553,245.7
2026-07-19T03:24:37.986206Z,19500,245.7
2026-07-19T03:24:39.088730Z,19291,245.7
2026-07-19T03:24:40.202538Z,19080,245.7
2026-07-19T03:24:41.290409Z,18965,245.7
2026-07-19T03:24:42.391993Z,18779,245.6
2026-07-19T03:24:43.477475Z,18512,245.8
2026-07-19T03:24:44.565317Z,18316,245.6
2026-07-19T03:24:45.652327Z,18281,245.6
2026-07-19T03:24:46.719056Z,18260,245.8
2026-07-19T03:24:47.808553Z,18240,245.8
2026-07-19T03:24:48.894964Z,18106,245.7
2026-07-19T03:24:49.981479Z,17909,245.7
2026-07-19T03:24:51.081863Z,17725,245.6
2026-07-19T03:24:52.152457Z,17522,245.6
2026-07-19T03:24:53.251009Z,17345,245.6
2026-07-19T03:24:54.339223Z,17204,245.7
2026-07-19T03:24:55.423520Z,17288,245.7
2026-07-19T03:24:56.514311Z,17159,245.6
2026-07-19T03:24:57.611851Z,17099,245.7
2026-07-19T03:24:58.681854Z,16988,245.7
2026-07-19T03:24:59.769299Z,16819,245.6
2026-07-19T03:25:00.855291Z,16622,245.7
2026-07-19T03:25:01.940220Z,16462,245.8
2026-07-19T03:25:03.025847Z,16276,245.8
2026-07-19T03:25:04.114981Z,16110,245.7
2026-07-19T03:25:05.201681Z,16021,245.9
2026-07-19T03:25:06.301142Z,16040,245.9
2026-07-19T03:25:07.388289Z,16097,245.9
2026-07-19T03:25:08.474364Z,16095,245.9
2026-07-19T03:25:09.563450Z,15990,245.9
2026-07-19T03:25:10.645214Z,16033,245.9
2026-07-19T03:25:11.731258Z,16345,245.9
2026-07-19T03:25:12.816660Z,15901,246.0
2026-07-19T03:25:13.906687Z,15869,245.9
2026-07-19T03:25:14.987647Z,15822,245.9
2026-07-19T03:25:16.077517Z,15834,245.9
2026-07-19T03:25:17.160626Z,15872,245.9
2026-07-19T03:25:18.248297Z,15923,245.9
2026-07-19T03:25:19.334078Z,15761,245.9
2026-07-19T03:25:20.419602Z,15914,245.9
2026-07-19T03:25:21.505860Z,15818,245.9
2026-07-19T03:25:22.594355Z,15780,245.9
2026-07-19T03:25:23.694033Z,15758,245.9
2026-07-19T03:25:24.779446Z,15616,245.9
2026-07-19T03:25:25.869791Z,15714,245.9
2026-07-19T03:25:26.967025Z,15689,245.9
2026-07-19T03:25:28.039529Z,15694,245.9
2026-07-19T03:25:29.141533Z,15721,245.9
2026-07-19T03:25:30.242572Z,15683,245.9
2026-07-19T03:25:31.330951Z,15675,245.9
2026-07-19T03:25:32.431016Z,15743,245.9
2026-07-19T03:25:33.531401Z,15765,245.9
2026-07-19T03:25:34.616463Z,15729,245.9
2026-07-19T03:25:35.706637Z,15726,245.9
2026-07-19T03:25:36.791775Z,15702,245.9
2026-07-19T03:25:37.877245Z,15702,245.9
2026-07-19T03:25:38.964750Z,15794,245.9
2026-07-19T03:25:40.062865Z,15944,245.9
2026-07-19T03:25:41.134130Z,15989,245.9
2026-07-19T03:25:42.222232Z,15979,245.9
2026-07-19T03:25:43.324715Z,15989,245.9
2026-07-19T03:25:44.425093Z,16065,245.9
2026-07-19T03:25:45.512395Z,16040,245.9
2026-07-19T03:25:46.610528Z,16021,245.9
2026-07-19T03:25:47.700862Z,16016,245.9
2026-07-19T03:25:48.797961Z,16093,245.9
2026-07-19T03:25:49.885847Z,16251,245.9
2026-07-19T03:25:50.960411Z,16430,245.9
2026-07-19T03:25:52.058030Z,16652,245.9
2026-07-19T03:25:53.145521Z,16600,245.9
2026-07-19T03:25:54.233237Z,16661,245.8
2026-07-19T03:25:55.315240Z,16656,245.9
2026-07-19T03:25:56.402435Z,16710,245.9
2026-07-19T03:25:57.489644Z,16759,245.7
2026-07-19T03:25:58.575716Z,16728,245.8
2026-07-19T03:25:59.676996Z,16780,245.8
2026-07-19T03:26:00.763204Z,16762,245.7
2026-07-19T03:26:01.847243Z,16816,245.7
2026-07-19T03:26:02.954863Z,16773,245.8
2026-07-19T03:26:04.055536Z,16697,245.8
2026-07-19T03:26:05.156211Z,17093,245.8
2026-07-19T03:26:06.259971Z,16886,245.8
2026-07-19T03:26:07.358495Z,16994,245.9
2026-07-19T03:26:08.445319Z,16802,245.8
2026-07-19T03:26:09.532830Z,16736,245.8
2026-07-19T03:26:10.618661Z,16903,245.9
2026-07-19T03:26:11.722358Z,16838,245.8
2026-07-19T03:26:12.822754Z,16867,245.9
2026-07-19T03:26:13.909594Z,16972,245.9
2026-07-19T03:26:15.043515Z,16938,246.0
2026-07-19T03:26:16.129781Z,17059,245.9
2026-07-19T03:26:17.214376Z,17285,245.9
2026-07-19T03:26:18.298745Z,17007,245.9
2026-07-19T03:26:19.372396Z,17213,245.9
2026-07-19T03:26:20.474813Z,29229,245.2
2026-07-19T03:26:21.556082Z,18080,245.9
2026-07-19T03:26:22.645565Z,18107,245.9
2026-07-19T03:26:23.749382Z,18157,245.8
2026-07-19T03:26:24.849410Z,18196,245.9
2026-07-19T03:26:25.935278Z,18186,245.9
2026-07-19T03:26:27.021310Z,18249,245.9
2026-07-19T03:26:28.124034Z,18245,245.9
2026-07-19T03:26:29.226931Z,18214,245.9
2026-07-19T03:26:30.324952Z,18237,245.9
2026-07-19T03:26:31.413722Z,18338,245.9
2026-07-19T03:26:32.517013Z,18348,245.9
2026-07-19T03:26:33.618371Z,18356,245.9
2026-07-19T03:26:34.721108Z,18377,245.9
2026-07-19T03:26:35.822341Z,18447,245.8
2026-07-19T03:26:36.920539Z,18355,245.8
2026-07-19T03:26:38.007961Z,18376,245.9
2026-07-19T03:26:39.094642Z,18446,245.8
2026-07-19T03:26:40.180402Z,18440,245.8
2026-07-19T03:26:41.264976Z,18367,245.9
2026-07-19T03:26:42.352141Z,18408,245.8
2026-07-19T03:26:43.455429Z,18425,245.8
2026-07-19T03:26:44.537663Z,18371,245.9
2026-07-19T03:26:45.626541Z,18382,245.8
2026-07-19T03:26:46.712380Z,18459,245.8
2026-07-19T03:26:47.799672Z,18434,245.8
2026-07-19T03:26:48.882651Z,18443,246.0
2026-07-19T03:26:49.974074Z,18387,245.9
2026-07-19T03:26:51.074037Z,18338,245.9
2026-07-19T03:26:52.157740Z,18524,246.0
2026-07-19T03:26:53.264277Z,18392,246.0
2026-07-19T03:26:54.379608Z,18368,245.9
2026-07-19T03:26:55.462892Z,18435,245.9
2026-07-19T03:26:56.551236Z,18384,245.8
2026-07-19T03:26:57.639382Z,18355,246.0
2026-07-19T03:26:58.738506Z,18424,246.0
2026-07-19T03:26:59.827278Z,18362,245.9
2026-07-19T03:27:00.926572Z,18418,245.8
2026-07-19T03:27:02.013876Z,18381,245.8
2026-07-19T03:27:03.102217Z,18332,245.8
2026-07-19T03:27:04.199485Z,18340,245.8
2026-07-19T03:27:05.287121Z,18362,245.8
2026-07-19T03:27:06.371851Z,18345,245.9
2026-07-19T03:27:07.457573Z,18396,245.8
2026-07-19T03:27:08.544617Z,18379,245.9
2026-07-19T03:27:09.646784Z,18342,245.9
2026-07-19T03:27:10.733420Z,18303,245.9
2026-07-19T03:27:11.834944Z,18833,245.8
2026-07-19T03:27:12.922142Z,18294,245.8
2026-07-19T03:27:14.005559Z,18308,245.8
2026-07-19T03:27:15.090509Z,18338,245.9
2026-07-19T03:27:16.182717Z,18348,245.9
2026-07-19T03:27:17.265433Z,18243,245.8
2026-07-19T03:27:18.338963Z,18358,245.9
2026-07-19T03:27:19.441050Z,18637,245.9
2026-07-19T03:27:20.540995Z,18646,245.9
2026-07-19T03:27:21.644801Z,18728,245.9
2026-07-19T03:27:22.744667Z,18635,245.9
2026-07-19T03:27:23.830045Z,18596,245.9
2026-07-19T03:27:24.915694Z,18591,245.9
2026-07-19T03:27:26.015582Z,18591,245.9
2026-07-19T03:27:27.103321Z,18622,245.9
2026-07-19T03:27:28.178246Z,18609,245.8
2026-07-19T03:27:29.276587Z,18656,245.9
2026-07-19T03:27:30.362988Z,18615,245.9
2026-07-19T03:27:31.445937Z,18698,245.9
2026-07-19T03:27:32.521732Z,18810,245.9
2026-07-19T03:27:33.621899Z,18630,245.9
2026-07-19T03:27:34.703221Z,18597,246.0
2026-07-19T03:27:35.792745Z,18655,246.0
2026-07-19T03:27:36.894668Z,18648,245.9
2026-07-19T03:27:37.997761Z,18609,245.9
2026-07-19T03:27:39.084087Z,18643,245.9
2026-07-19T03:27:40.167555Z,18605,245.9
2026-07-19T03:27:41.272324Z,18589,246.0
2026-07-19T03:27:42.376400Z,18401,245.9
2026-07-19T03:27:43.472773Z,18528,246.0
2026-07-19T03:27:44.576470Z,18575,245.9
2026-07-19T03:27:45.661640Z,18546,245.8
2026-07-19T03:27:46.749035Z,18529,245.8
2026-07-19T03:27:47.837676Z,18517,245.9
2026-07-19T03:27:48.918080Z,18529,246.0
2026-07-19T03:27:50.007383Z,18551,245.9
2026-07-19T03:27:51.096497Z,18539,246.0
2026-07-19T03:27:52.198410Z,18532,246.0
2026-07-19T03:27:53.298290Z,18495,246.0
2026-07-19T03:27:54.396726Z,18563,246.0
2026-07-19T03:27:55.483862Z,18500,246.0
2026-07-19T03:27:56.570938Z,18449,245.9
2026-07-19T03:27:57.655734Z,18532,245.9
2026-07-19T03:27:58.743505Z,18533,246.0
2026-07-19T03:27:59.831873Z,18498,246.0
2026-07-19T03:28:00.930341Z,18514,246.0
2026-07-19T03:28:01.999395Z,18538,246.0
2026-07-19T03:28:03.087532Z,18471,246.0
2026-07-19T03:28:04.204693Z,18547,246.1
2026-07-19T03:28:05.288947Z,18490,246.0
2026-07-19T03:28:06.378212Z,18571,246.0
2026-07-19T03:28:07.462923Z,18608,246.0
2026-07-19T03:28:08.550699Z,18468,246.0
2026-07-19T03:28:09.639269Z,76490,242.9
2026-07-19T03:28:10.720411Z,26168,245.4
2026-07-19T03:28:11.810931Z,25808,245.5
2026-07-19T03:28:12.890542Z,26382,245.4
2026-07-19T03:28:13.979458Z,26206,245.5
2026-07-19T03:28:15.065025Z,26141,245.5
2026-07-19T03:28:16.150663Z,26389,245.5
2026-07-19T03:28:17.238981Z,26257,245.5
2026-07-19T03:28:18.342000Z,26202,245.5
2026-07-19T03:28:19.429576Z,26354,245.5
2026-07-19T03:28:20.494514Z,26274,245.3
2026-07-19T03:28:21.581880Z,26410,245.4
2026-07-19T03:28:22.667249Z,26186,245.4
2026-07-19T03:28:23.769488Z,26289,245.3
2026-07-19T03:28:24.841796Z,26303,245.4
2026-07-19T03:28:25.943051Z,26293,245.3
2026-07-19T03:28:27.030858Z,26290,245.3
2026-07-19T03:28:28.133742Z,26375,245.3
2026-07-19T03:28:29.232320Z,26591,245.3
2026-07-19T03:28:30.317156Z,26524,245.2
2026-07-19T03:28:31.406535Z,26629,245.3
2026-07-19T03:28:32.493657Z,26627,245.3
2026-07-19T03:28:33.577563Z,26686,245.3
2026-07-19T03:28:34.664865Z,26781,245.3
2026-07-19T03:28:35.749129Z,26833,245.2
2026-07-19T03:28:36.821378Z,27030,245.2
2026-07-19T03:28:37.906288Z,27143,245.2
2026-07-19T03:28:39.006889Z,27353,245.2
2026-07-19T03:28:40.092083Z,27693,245.2
2026-07-19T03:28:41.181221Z,28009,245.2
2026-07-19T03:28:42.281928Z,28400,245.2
2026-07-19T03:28:43.368182Z,29192,245.2
2026-07-19T03:28:44.467627Z,29336,245.2
2026-07-19T03:28:45.553684Z,29219,245.1
2026-07-19T03:28:46.639938Z,29554,245.1
2026-07-19T03:28:47.728027Z,30678,245.1
2026-07-19T03:28:48.829470Z,29240,245.1
2026-07-19T03:28:49.914828Z,31806,245.0
2026-07-19T03:28:51.000139Z,29437,245.1
2026-07-19T03:28:52.086723Z,32109,245.1
2026-07-19T03:28:53.190628Z,32216,245.1
2026-07-19T03:28:54.277533Z,32471,245.1
2026-07-19T03:28:55.375629Z,32940,245.1
2026-07-19T03:28:56.463033Z,33097,245.0
2026-07-19T03:28:57.551366Z,33012,245.1
2026-07-19T03:28:58.637657Z,33000,245.1
2026-07-19T03:28:59.721439Z,32950,245.0
2026-07-19T03:29:00.806335Z,33283,245.0
2026-07-19T03:29:01.893726Z,33139,245.1
2026-07-19T03:29:02.981667Z,32913,245.1
2026-07-19T03:29:04.064710Z,33048,245.0
2026-07-19T03:29:05.151661Z,32919,245.1
2026-07-19T03:29:06.239346Z,32857,245.1
2026-07-19T03:29:07.339737Z,32920,245.0
2026-07-19T03:29:08.429916Z,32915,245.1
2026-07-19T03:29:09.531677Z,32886,245.0
2026-07-19T03:29:10.628240Z,32794,245.0
2026-07-19T03:29:11.701844Z,32692,244.9
2026-07-19T03:29:12.787220Z,32801,244.9
2026-07-19T03:29:13.870966Z,32608,244.9
2026-07-19T03:29:14.942204Z,32610,244.9
2026-07-19T03:29:16.028981Z,32601,244.9
2026-07-19T03:29:17.129441Z,32570,244.9
2026-07-19T03:29:18.230938Z,32664,244.9
2026-07-19T03:29:19.335712Z,32567,245.1
2026-07-19T03:29:20.436042Z,32663,244.9
2026-07-19T03:29:21.524755Z,32617,244.9
2026-07-19T03:29:22.623435Z,32537,244.9
2026-07-19T03:29:23.714696Z,32521,244.9
2026-07-19T03:29:24.798680Z,32507,245.1
2026-07-19T03:29:25.897445Z,32512,245.1
2026-07-19T03:29:26.982823Z,32494,245.1
2026-07-19T03:29:28.073191Z,32610,244.9
2026-07-19T03:29:29.171297Z,32517,244.9
2026-07-19T03:29:30.262095Z,32482,244.9
2026-07-19T03:29:31.363144Z,32563,245.1
2026-07-19T03:29:32.464277Z,32896,244.9
2026-07-19T03:29:33.582933Z,32506,245.1
2026-07-19T03:29:34.682980Z,32515,245.1
2026-07-19T03:29:35.797548Z,32466,245.1
2026-07-19T03:29:36.874129Z,32588,245.1
2026-07-19T03:29:37.958323Z,32484,245.1
2026-07-19T03:29:39.047026Z,32501,245.1
2026-07-19T03:29:40.147283Z,32488,245.1
2026-07-19T03:29:41.245892Z,32466,245.1
2026-07-19T03:29:42.333184Z,32466,245.1
2026-07-19T03:29:43.418647Z,32492,245.1
2026-07-19T03:29:44.505833Z,32537,245.1
2026-07-19T03:29:45.605898Z,32519,245.1
2026-07-19T03:29:46.723390Z,32455,245.0
2026-07-19T03:29:47.814110Z,32310,245.0
2026-07-19T03:29:48.917269Z,32449,244.9
2026-07-19T03:29:50.013805Z,32516,244.9
2026-07-19T03:29:51.101489Z,32443,245.0
2026-07-19T03:29:52.188868Z,32534,245.0
2026-07-19T03:29:53.291893Z,32427,245.1
2026-07-19T03:29:54.374605Z,32551,245.1
2026-07-19T03:29:55.461151Z,32545,245.1
2026-07-19T03:29:56.549224Z,32539,245.0
2026-07-19T03:29:57.633596Z,32413,245.1
2026-07-19T03:29:58.716754Z,32297,245.1
2026-07-19T03:29:59.809780Z,32436,244.9
2026-07-19T03:30:00.911716Z,32462,244.9
2026-07-19T03:30:02.010002Z,32399,244.9
2026-07-19T03:30:03.095401Z,32447,245.1
2026-07-19T03:30:04.182699Z,32392,245.1
2026-07-19T03:30:05.266367Z,32418,245.2
2026-07-19T03:30:06.356847Z,32433,245.2
2026-07-19T03:30:07.455593Z,32502,245.2
2026-07-19T03:30:08.543387Z,32491,245.2
2026-07-19T03:30:09.643934Z,32465,245.2
2026-07-19T03:30:10.732005Z,32481,245.2
2026-07-19T03:30:11.834894Z,32503,245.2
2026-07-19T03:30:12.920513Z,32501,245.2
2026-07-19T03:30:14.005013Z,32573,245.2
2026-07-19T03:30:15.088686Z,32639,245.2
2026-07-19T03:30:16.190911Z,32741,245.2
2026-07-19T03:30:17.280371Z,32590,245.2
2026-07-19T03:30:18.382583Z,32536,245.2
2026-07-19T03:30:19.484609Z,32612,245.2
2026-07-19T03:30:20.567257Z,32481,245.2
2026-07-19T03:30:21.686888Z,32493,245.2
2026-07-19T03:30:22.771639Z,32509,245.2
2026-07-19T03:30:23.857693Z,32534,245.2
2026-07-19T03:30:24.944439Z,32405,245.2
2026-07-19T03:30:26.033240Z,32584,245.1
2026-07-19T03:30:27.103547Z,32552,245.1
2026-07-19T03:30:28.202950Z,32490,245.2
2026-07-19T03:30:29.293022Z,32530,245.2
2026-07-19T03:30:30.389211Z,32601,245.1
2026-07-19T03:30:31.477487Z,32545,245.1
2026-07-19T03:30:32.561392Z,32523,245.2
2026-07-19T03:30:33.651625Z,32526,245.2
2026-07-19T03:30:34.749792Z,32493,245.2
2026-07-19T03:30:35.836441Z,32499,245.2
2026-07-19T03:30:36.925051Z,32595,245.2
2026-07-19T03:30:38.011389Z,32444,245.2
2026-07-19T03:30:39.098347Z,32502,245.2
2026-07-19T03:30:40.196685Z,32473,245.1
2026-07-19T03:30:41.282250Z,32479,245.2
2026-07-19T03:30:42.372131Z,32516,245.1
2026-07-19T03:30:43.472080Z,32593,245.2
2026-07-19T03:30:44.555027Z,32476,245.1
2026-07-19T03:30:45.628203Z,32506,245.1
2026-07-19T03:30:46.775724Z,32461,245.1
2026-07-19T03:30:47.865661Z,32560,245.1
2026-07-19T03:30:48.951406Z,32510,245.2
2026-07-19T03:30:50.051267Z,32609,245.1
2026-07-19T03:30:51.136124Z,32467,245.1
2026-07-19T03:30:52.221421Z,32617,245.2
2026-07-19T03:30:53.311166Z,32550,245.2
2026-07-19T03:30:54.413193Z,32667,245.2
2026-07-19T03:30:55.501362Z,32587,245.2
2026-07-19T03:30:56.602675Z,32528,245.2
2026-07-19T03:30:57.688179Z,32561,245.2
2026-07-19T03:30:58.786584Z,32557,245.1
2026-07-19T03:30:59.871492Z,32537,245.1
2026-07-19T03:31:00.945311Z,32533,244.9
2026-07-19T03:31:02.032705Z,32589,245.1
2026-07-19T03:31:03.136058Z,32567,245.1
2026-07-19T03:31:04.236284Z,32368,245.1
2026-07-19T03:31:05.338993Z,32505,245.1
2026-07-19T03:31:06.438480Z,32634,245.1
2026-07-19T03:31:07.526957Z,32567,245.1
2026-07-19T03:31:08.628638Z,32518,245.1
2026-07-19T03:31:09.714995Z,32546,245.2
2026-07-19T03:31:10.816833Z,32410,245.1
2026-07-19T03:31:11.915994Z,32564,245.2
2026-07-19T03:31:13.004686Z,32607,245.2
2026-07-19T03:31:14.092368Z,32545,245.1
2026-07-19T03:31:15.191197Z,32543,245.2
2026-07-19T03:31:16.278062Z,32563,245.2
2026-07-19T03:31:17.379654Z,32551,245.3
2026-07-19T03:31:18.467419Z,32579,245.1
2026-07-19T03:31:19.551327Z,32711,245.1
2026-07-19T03:31:20.688070Z,32892,245.1
2026-07-19T03:31:21.769704Z,32900,245.1
2026-07-19T03:31:22.857257Z,32871,245.2
2026-07-19T03:31:23.961213Z,32827,245.2
2026-07-19T03:31:25.063070Z,32830,245.2
2026-07-19T03:31:26.162945Z,32916,245.3
2026-07-19T03:31:27.250844Z,32918,245.3
2026-07-19T03:31:28.353501Z,32835,245.2
2026-07-19T03:31:29.451623Z,32982,245.2
2026-07-19T03:31:30.538188Z,32899,245.1
2026-07-19T03:31:31.627281Z,32863,245.1
2026-07-19T03:31:32.725317Z,32833,245.1
2026-07-19T03:31:33.813482Z,32866,245.2
2026-07-19T03:31:34.898633Z,32888,245.2
2026-07-19T03:31:35.984917Z,32898,245.2
2026-07-19T03:31:37.090331Z,32982,245.1
2026-07-19T03:31:38.192162Z,32984,245.2
2026-07-19T03:31:39.294056Z,32920,245.2
2026-07-19T03:31:40.397038Z,33042,245.2
2026-07-19T03:31:41.497069Z,33048,245.2
2026-07-19T03:31:42.598399Z,32924,245.3
2026-07-19T03:31:43.701536Z,32920,245.2
2026-07-19T03:31:44.802572Z,32946,245.3
2026-07-19T03:31:45.888514Z,32979,245.2
2026-07-19T03:31:46.973527Z,32910,245.2
2026-07-19T03:31:48.093431Z,32898,245.2
2026-07-19T03:31:49.181857Z,32959,245.2
2026-07-19T03:31:50.281810Z,32958,245.2
2026-07-19T03:31:51.365190Z,33327,245.2
2026-07-19T03:31:52.450070Z,33183,245.2
2026-07-19T03:31:53.525473Z,32992,245.3
2026-07-19T03:31:54.626235Z,33014,245.2
2026-07-19T03:31:55.727229Z,32983,245.2
2026-07-19T03:31:56.848320Z,32959,245.1
2026-07-19T03:31:57.946577Z,32996,245.2
2026-07-19T03:31:59.031744Z,32967,245.2
2026-07-19T03:32:00.116915Z,32849,245.2
2026-07-19T03:32:01.206747Z,32959,245.2
2026-07-19T03:32:02.307589Z,32866,245.1
2026-07-19T03:32:03.391032Z,33100,245.1
2026-07-19T03:32:04.479448Z,33072,245.1
2026-07-19T03:32:05.567322Z,33049,245.2
2026-07-19T03:32:06.666873Z,33022,245.2
2026-07-19T03:32:07.750855Z,33009,245.2
2026-07-19T03:32:08.838484Z,32990,245.2
2026-07-19T03:32:09.920828Z,32998,245.2
2026-07-19T03:32:10.994723Z,33015,245.3
2026-07-19T03:32:12.080309Z,32967,245.2
2026-07-19T03:32:13.168732Z,33036,245.2
2026-07-19T03:32:14.251262Z,32983,245.2
2026-07-19T03:32:15.342657Z,33014,245.2
2026-07-19T03:32:16.441688Z,33060,245.2
2026-07-19T03:32:17.546024Z,33064,245.2
2026-07-19T03:32:18.645718Z,33063,245.2
2026-07-19T03:32:19.730796Z,33018,245.3
2026-07-19T03:32:20.817482Z,33022,245.2
2026-07-19T03:32:21.904070Z,33047,245.1
2026-07-19T03:32:22.992183Z,33029,245.3
2026-07-19T03:32:24.089430Z,33015,245.2
2026-07-19T03:32:25.178086Z,33028,244.0
2026-07-19T03:32:26.262445Z,32936,244.9
2026-07-19T03:32:27.351129Z,32949,244.7
2026-07-19T03:32:28.451580Z,32987,244.8
2026-07-19T03:32:29.537300Z,33040,242.4
2026-07-19T03:32:30.625610Z,32927,244.5
2026-07-19T03:32:31.725228Z,32846,244.2
2026-07-19T03:32:32.813616Z,32893,244.2
2026-07-19T03:32:33.945029Z,32917,244.4
2026-07-19T03:32:35.033513Z,32918,244.4
2026-07-19T03:32:36.135327Z,32924,244.4
2026-07-19T03:32:37.219101Z,33043,244.4
2026-07-19T03:32:38.318906Z,32903,244.4
2026-07-19T03:32:39.410086Z,32954,244.5
2026-07-19T03:32:40.512194Z,32953,244.4
2026-07-19T03:32:41.597595Z,32874,244.5
2026-07-19T03:32:42.696304Z,32875,244.5
2026-07-19T03:32:43.783738Z,32910,244.4
2026-07-19T03:32:44.872149Z,32992,244.5
2026-07-19T03:32:45.953819Z,32909,244.5
2026-07-19T03:32:47.042132Z,32895,244.5
2026-07-19T03:32:48.143620Z,32925,244.5
2026-07-19T03:32:49.228780Z,32913,244.5
2026-07-19T03:32:50.297947Z,32891,244.5
2026-07-19T03:32:51.386198Z,33001,244.5
2026-07-19T03:32:52.458234Z,32954,244.5
2026-07-19T03:32:53.524519Z,32900,244.5
2026-07-19T03:32:54.614540Z,32762,243.9
2026-07-19T03:32:55.717423Z,33315,244.4
2026-07-19T03:32:56.816631Z,32733,244.5
2026-07-19T03:32:57.922457Z,32895,244.4
2026-07-19T03:32:59.022833Z,32897,244.4
2026-07-19T03:33:00.124215Z,32883,244.4
2026-07-19T03:33:01.208455Z,33085,244.4
2026-07-19T03:33:02.297095Z,32958,244.4
2026-07-19T03:33:03.382772Z,33030,244.5
2026-07-19T03:33:04.483559Z,32981,244.5
2026-07-19T03:33:05.571192Z,32950,244.4
2026-07-19T03:33:06.689784Z,32913,244.4
2026-07-19T03:33:07.787465Z,32933,244.5
2026-07-19T03:33:08.860440Z,32882,244.5
2026-07-19T03:33:09.949209Z,32950,244.5
2026-07-19T03:33:11.051208Z,32921,244.4
2026-07-19T03:33:12.148166Z,32894,244.4
2026-07-19T03:33:13.236956Z,32919,244.5
2026-07-19T03:33:14.339079Z,32938,244.6
2026-07-19T03:33:15.453630Z,32940,244.4
2026-07-19T03:33:16.541324Z,32904,244.4
2026-07-19T03:33:17.627371Z,32920,244.4
2026-07-19T03:33:18.713265Z,32859,244.4
2026-07-19T03:33:19.799354Z,32877,244.4
2026-07-19T03:33:20.885263Z,32888,244.4
2026-07-19T03:33:21.972876Z,32930,244.4
2026-07-19T03:33:23.074326Z,32933,244.4
2026-07-19T03:33:24.159778Z,32955,244.4
2026-07-19T03:33:25.245412Z,32913,244.4
2026-07-19T03:33:26.335184Z,32853,244.4
2026-07-19T03:33:27.436110Z,33007,244.4
2026-07-19T03:33:28.534866Z,32889,244.5
2026-07-19T03:33:29.618915Z,32900,244.5
2026-07-19T03:33:30.725783Z,32912,244.4
2026-07-19T03:33:31.813971Z,32871,244.5
2026-07-19T03:33:32.913949Z,32863,244.5
2026-07-19T03:33:34.014146Z,32834,244.4
2026-07-19T03:33:35.101388Z,32883,244.5
2026-07-19T03:33:36.187199Z,32882,244.4
2026-07-19T03:33:37.272481Z,32863,244.5
2026-07-19T03:33:38.356550Z,32852,244.4
2026-07-19T03:33:39.443244Z,32976,244.5
2026-07-19T03:33:40.530802Z,32932,244.5
2026-07-19T03:33:41.619015Z,32875,244.5
2026-07-19T03:33:42.720056Z,32865,244.5
2026-07-19T03:33:43.818620Z,32890,244.5
2026-07-19T03:33:44.909475Z,32864,244.5
